,Time,Protocol,Length
0,0.0,0.25,0.9626307922272048
1,0.0,0.25,0.9626307922272048
2,0.0,0.25,0.9626307922272048
3,0.0,0.25,0.9626307922272048
4,0.0,0.25,0.9626307922272048
5,0.0,0.25,0.9626307922272048
6,0.0,0.25,0.9626307922272048
7,0.0,0.25,0.9626307922272048
8,0.0,0.25,0.9626307922272048
9,0.0,0.25,0.9626307922272048
10,0.0,0.25,0.9626307922272048
11,0.0,0.25,0.9626307922272048
12,0.0,0.25,0.9626307922272048
13,0.0,0.25,0.9626307922272048
14,0.0,0.25,0.9626307922272048
15,0.0,0.25,0.9626307922272048
16,0.0,0.25,0.9626307922272048
17,0.0,0.25,0.9626307922272048
18,0.0,0.25,0.9626307922272048
19,0.0,0.25,0.9626307922272048
20,0.0,0.25,0.9626307922272048
21,0.0,0.25,0.9626307922272048
22,0.0,0.25,0.9626307922272048
23,0.0,0.25,0.9626307922272048
24,1.5584000010449017e-05,0.25,0.9626307922272048
25,4.4250000144074875e-06,0.25,0.9626307922272048
26,3.4749999997529812e-06,0.25,0.9626307922272048
27,3.165000009630603e-06,0.25,0.9626307922272048
28,3.112999991117249e-06,0.25,0.9626307922272048
29,3.1589999593961693e-06,0.25,0.9626307922272048
30,3.1499999977313564e-06,0.25,0.9626307922272048
31,3.3620000294831698e-06,0.25,0.9626307922272048
32,3.3059999964279996e-06,0.25,0.9626307922272048
33,3.0690000016875274e-06,0.25,0.9626307922272048
34,3.2690000182356016e-06,0.25,0.9626307922272048
35,3.4159999700023036e-06,0.25,0.9626307922272048
36,3.724999999121792e-06,0.25,0.9626307922272048
37,3.4140000195748144e-06,0.25,0.9626307922272048
38,3.403999983220274e-06,0.25,0.9626307922272048
39,3.03199999507342e-06,0.25,0.9626307922272048
40,3.2020000162447104e-06,0.25,0.9626307922272048
41,3.104999990455326e-06,0.25,0.9626307922272048
42,3.512999995791688e-06,0.25,0.9626307922272048
43,3.6510000143152865e-06,0.25,0.9626307922272048
44,3.230000004350586e-06,0.25,0.9626307922272048
45,3.1669999884798017e-06,0.25,0.9626307922272048
46,3.294999999070569e-06,0.25,0.9626307922272048
47,4.106999995201477e-06,0.25,0.9626307922272048
48,3.4120000123039063e-06,0.25,0.9626307922272048
49,3.5940000202572264e-06,0.25,0.9626307922272048
50,3.4079999693403806e-06,0.25,0.9626307922272048
51,3.587999998444502e-06,0.25,0.9626307922272048
52,3.110999983846341e-06,0.25,0.9626307922272048
53,3.0770000023494504e-06,0.25,0.9626307922272048
54,3.0590000221764058e-06,0.25,0.9626307922272048
55,3.0950000109442044e-06,0.25,0.9626307922272048
56,3.652999993164485e-06,0.25,0.9626307922272048
57,3.3759999666926888e-06,0.25,0.9626307922272048
58,3.411000022879307e-06,0.25,0.9626307922272048
59,3.343000003042107e-06,0.25,0.9626307922272048
60,3.0970000182151125e-06,0.25,0.9626307922272048
61,3.052999971941972e-06,0.25,0.9626307922272048
62,3.045999989126358e-06,0.25,0.9626307922272048
63,3.1190000129299733e-06,0.25,0.9626307922272048
64,3.3820000169271225e-06,0.25,0.9626307922272048
65,3.1220000096254807e-06,0.25,0.9626307922272048
66,3.106000008301635e-06,0.25,0.9626307922272048
67,3.1069999693045247e-06,0.25,0.9626307922272048
68,3.183999979228247e-06,0.25,0.9626307922272048
69,3.199000019549203e-06,0.25,0.9626307922272048
70,3.045999989126358e-06,0.25,0.9626307922272048
71,5.6220000033135875e-06,0.25,0.9626307922272048
72,3.810000009707437e-06,0.25,0.9626307922272048
73,0.00021136200001592442,0.25,0.9626307922272048
74,1.0290000034274271e-06,0.25,0.9626307922272048
75,5.88000006018774e-07,0.25,0.9626307922272048
76,6.219999875156645e-07,0.25,0.9626307922272048
77,5.429999987427436e-07,0.25,0.9626307922272048
78,5.649999934576044e-07,0.25,0.9626307922272048
79,5.420000093181443e-07,0.25,0.9626307922272048
80,5.429999987427436e-07,0.25,0.9626307922272048
81,5.420000093181443e-07,0.25,0.9626307922272048
82,5.779999980859429e-07,0.25,0.9626307922272048
83,6.579999762834632e-07,0.25,0.9626307922272048
84,5.970000245270057e-07,0.25,0.9626307922272048
85,5.569999927956815e-07,0.25,0.9626307922272048
86,0.0003873339999813652,0.25,0.9626307922272048
87,4.2050000104154606e-06,0.25,0.9626307922272048
88,6.120000080045429e-07,0.25,0.9626307922272048
89,5.599999894911889e-07,0.25,0.9626307922272048
90,5.559999749493727e-07,0.25,0.9626307922272048
91,5.750000013904355e-07,0.25,0.9626307922272048
92,6.399999961104186e-07,0.25,0.9626307922272048
93,5.770000086613436e-07,0.25,0.9626307922272048
94,5.860000271695753e-07,0.25,0.9626307922272048
95,6.479999967723415e-07,0.25,0.9626307922272048
96,6.34999992144003e-07,0.25,0.9626307922272048
97,5.729999941195274e-07,0.25,0.9626307922272048
98,5.500000099800673e-07,0.25,0.9626307922272048
99,5.88000006018774e-07,0.25,0.9626307922272048
100,5.999999928008037e-07,0.25,0.9626307922272048
101,5.649999934576044e-07,0.25,0.9626307922272048
102,8.149999928264151e-07,0.25,0.9626307922272048
103,0.0003785770000206412,0.25,0.9626307922272048
104,3.882999976667634e-06,0.25,0.9626307922272048
105,6.060000430352375e-07,0.25,0.9626307922272048
106,5.669999723068031e-07,0.25,0.9626307922272048
107,9.580000153164292e-07,0.25,0.9626307922272048
108,6.309999776021868e-07,0.25,0.9626307922272048
109,6.310000060238963e-07,0.25,0.9626307922272048
110,5.680000185748213e-07,0.25,0.9626307922272048
111,5.500000099800673e-07,0.25,0.9626307922272048
112,5.559999749493727e-07,0.25,0.9626307922272048
113,5.640000040330051e-07,0.25,0.9626307922272048
114,5.550000139464828e-07,0.25,0.9626307922272048
115,5.629999861866963e-07,0.25,0.9626307922272048
116,5.679999901531119e-07,0.25,0.9626307922272048
117,5.540000245218835e-07,0.25,0.9626307922272048
118,5.729999941195274e-07,0.25,0.9626307922272048
119,8.929999921747367e-07,0.25,0.9626307922272048
120,0.0003714700000045923,0.25,0.9626307922272048
121,3.888999998480358e-06,0.25,0.9626307922272048
122,6.309999776021868e-07,0.25,0.9626307922272048
123,5.709999868486193e-07,0.25,0.9626307922272048
124,5.850000093232666e-07,0.25,0.9626307922272048
125,5.80000005356851e-07,0.25,0.9626307922272048
126,5.790000159322517e-07,0.25,0.9626307922272048
127,5.779999980859429e-07,0.25,0.9626307922272048
128,5.649999934576044e-07,0.25,0.9626307922272048
129,5.610000073374977e-07,0.25,0.9626307922272048
130,5.709999868486193e-07,0.25,0.9626307922272048
131,6.650000159424962e-07,0.25,0.9626307922272048
132,6.34999992144003e-07,0.25,0.9626307922272048
133,5.570000212173909e-07,0.25,0.9626307922272048
134,5.670000007285125e-07,0.25,0.9626307922272048
135,5.429999987427436e-07,0.25,0.9626307922272048
136,5.370000053517288e-07,0.25,0.9626307922272048
137,5.659999828822038e-07,0.25,0.9626307922272048
138,7.449999941400165e-07,0.25,0.9626307922272048
139,5.629999861866963e-07,0.25,0.9626307922272048
140,8.260000186055549e-07,0.25,0.9626307922272048
141,0.00037703800001054333,0.25,0.9626307922272048
142,4.189999998516214e-06,0.25,0.9626307922272048
143,6.34999992144003e-07,0.25,0.9626307922272048
144,5.979999855298956e-07,0.25,0.9626307922272048
145,5.779999980859429e-07,0.25,0.9626307922272048
146,5.6999999742402e-07,0.25,0.9626307922272048
147,5.640000324547145e-07,0.25,0.9626307922272048
148,5.539999676784646e-07,0.25,0.9626307922272048
149,5.61999996762097e-07,0.25,0.9626307922272048
150,8.579999928315374e-07,0.25,0.9626307922272048
151,5.710000436920382e-07,0.25,0.9626307922272048
152,5.82999973630649e-07,0.25,0.9626307922272048
153,5.600000179128983e-07,0.25,0.9626307922272048
154,6.359999815686024e-07,0.25,0.9626307922272048
155,6.399999961104186e-07,0.25,0.9626307922272048
156,5.660000113039132e-07,0.25,0.9626307922272048
157,5.709999868486193e-07,0.25,0.9626307922272048
158,8.220000040637387e-07,0.25,0.9626307922272048
159,0.0003911570000241227,0.25,0.9626307922272048
160,3.7320000103591155e-06,0.25,0.9626307922272048
161,5.979999855298956e-07,0.25,0.9626307922272048
162,5.709999868486193e-07,0.25,0.9626307922272048
163,5.899999848679727e-07,0.25,0.9626307922272048
164,5.770000086613436e-07,0.25,0.9626307922272048
165,6.779999921491253e-07,0.25,0.9626307922272048
166,6.85000003386449e-07,0.25,0.9626307922272048
167,5.620000251838064e-07,0.25,0.9626307922272048
168,5.749999729687261e-07,0.25,0.9626307922272048
169,5.690000364211301e-07,0.25,0.9626307922272048
170,5.589999716448801e-07,0.25,0.9626307922272048
171,5.599999894911889e-07,0.25,0.9626307922272048
172,5.490000205554679e-07,0.25,0.9626307922272048
173,5.550000139464828e-07,0.25,0.9626307922272048
174,5.599999894911889e-07,0.25,0.9626307922272048
175,5.750000013904355e-07,0.25,0.9626307922272048
176,8.220000040637387e-07,0.25,0.9626307922272048
177,0.00026103599998350546,0.25,0.9626307922272048
178,1.8490000286419672e-06,0.25,0.9626307922272048
179,6.679999842162943e-07,0.25,0.9626307922272048
180,5.729999941195274e-07,0.25,0.9626307922272048
181,5.729999941195274e-07,0.25,0.9626307922272048
182,5.649999934576044e-07,0.25,0.9626307922272048
183,5.579999822202808e-07,0.25,0.9626307922272048
184,5.640000324547145e-07,0.25,0.9626307922272048
185,5.189999967569747e-07,0.25,0.9626307922272048
186,5.619999683403876e-07,0.25,0.9626307922272048
187,5.680000469965307e-07,0.25,0.9626307922272048
188,5.659999828822038e-07,0.25,0.9626307922272048
189,8.170000000973232e-07,0.25,0.9626307922272048
190,0.00039142800000036004,0.25,0.9626307922272048
191,3.747999983261252e-06,0.25,0.9626307922272048
192,6.680000126380037e-07,0.25,0.9626307922272048
193,5.670000007285125e-07,0.25,0.9626307922272048
194,5.750000013904355e-07,0.25,0.9626307922272048
195,5.929999815634801e-07,0.25,0.9626307922272048
196,5.580000390636997e-07,0.25,0.9626307922272048
197,5.509999709829572e-07,0.25,0.9626307922272048
198,5.88000006018774e-07,0.25,0.9626307922272048
199,5.679999901531119e-07,0.25,0.9626307922272048
200,5.840000198986672e-07,0.25,0.9626307922272048
201,5.900000132896821e-07,0.25,0.9626307922272048
202,6.419999749596172e-07,0.25,0.9626307922272048
203,6.300000165992969e-07,0.25,0.9626307922272048
204,5.720000046949281e-07,0.25,0.9626307922272048
205,5.6999999742402e-07,0.25,0.9626307922272048
206,5.750000013904355e-07,0.25,0.9626307922272048
207,7.980000020779698e-07,0.25,0.9626307922272048
208,0.0003794900000002599,0.25,0.9626307922272048
209,3.810999970710327e-06,0.25,0.9626307922272048
210,9.07000014649384e-07,0.25,0.9626307922272048
211,5.579999822202808e-07,0.25,0.9626307922272048
212,6.280000093283888e-07,0.25,0.9626307922272048
213,5.53999996100174e-07,0.25,0.9626307922272048
214,6.570000152805733e-07,0.25,0.9626307922272048
215,5.489999921337585e-07,0.25,0.9626307922272048
216,5.690000079994206e-07,0.25,0.9626307922272048
217,5.709999868486193e-07,0.25,0.9626307922272048
218,5.630000146084058e-07,0.25,0.9626307922272048
219,5.589999716448801e-07,0.25,0.9626307922272048
220,6.129999974291422e-07,0.25,0.9626307922272048
221,5.610000357592071e-07,0.25,0.9626307922272048
222,5.559999749493727e-07,0.25,0.9626307922272048
223,7.890000119914475e-07,0.25,0.9626307922272048
224,7.849999974496313e-07,0.25,0.9626307922272048
225,0.0003828220000059446,0.25,0.9626307922272048
226,4.324000002497996e-06,0.25,0.9626307922272048
227,6.260000020574807e-07,0.25,0.9626307922272048
228,5.779999980859429e-07,0.25,0.9626307922272048
229,5.659999828822038e-07,0.25,0.9626307922272048
230,5.660000397256226e-07,0.25,0.9626307922272048
231,5.549999855247734e-07,0.25,0.9626307922272048
232,5.530000066755747e-07,0.25,0.9626307922272048
233,5.61999996762097e-07,0.25,0.9626307922272048
234,5.769999802396342e-07,0.25,0.9626307922272048
235,9.280000199396454e-07,0.25,0.9626307922272048
236,5.709999868486193e-07,0.25,0.9626307922272048
237,5.729999941195274e-07,0.25,0.9626307922272048
238,6.560000258559739e-07,0.25,0.9626307922272048
239,5.629999861866963e-07,0.25,0.9626307922272048
240,5.480000027091592e-07,0.25,0.9626307922272048
241,8.019999881980766e-07,0.25,0.9626307922272048
242,0.00030118500001208304,0.25,0.9626307922272048
243,1.790999988315889e-06,0.25,0.9626307922272048
244,6.120000080045429e-07,0.25,0.9626307922272048
245,5.590000000665896e-07,0.25,0.9626307922272048
246,6.500000040432496e-07,0.25,0.9626307922272048
247,5.689999795777112e-07,0.25,0.9626307922272048
248,5.629999861866963e-07,0.25,0.9626307922272048
249,5.570000212173909e-07,0.8333333333333334,0.9312406576980568
250,6.490000146186503e-07,0.8333333333333334,0.9312406576980568
251,6.619999908252794e-07,0.8333333333333334,0.9312406576980568
252,5.53999996100174e-07,0.8333333333333334,0.9312406576980568
253,5.590000000665896e-07,0.8333333333333334,0.9312406576980568
254,7.509999875310314e-07,0.8333333333333334,0.9312406576980568
255,5.710000152703287e-07,0.8333333333333334,0.9312406576980568
256,8.450000166249083e-07,0.8333333333333334,0.9312406576980568
257,0.0002883109999913813,0.8333333333333334,0.9312406576980568
258,4.1689999932259525e-06,0.8333333333333334,0.9312406576980568
259,8.450000166249083e-07,0.8333333333333334,0.9312406576980568
260,6.34999992144003e-07,0.8333333333333334,0.9312406576980568
261,7.189999848833395e-07,0.8333333333333334,0.9312406576980568
262,7.660000278519874e-07,0.8333333333333334,0.9312406576980568
263,6.709999809118017e-07,0.8333333333333334,0.9312406576980568
264,6.790000099954341e-07,0.8333333333333334,0.9312406576980568
265,6.509999650461396e-07,0.8333333333333334,0.9312406576980568
266,6.660000053670956e-07,0.8333333333333334,0.9312406576980568
267,6.490000146186503e-07,0.8333333333333334,0.9312406576980568
268,6.579999762834632e-07,0.8333333333333334,0.9312406576980568
269,1.0890000226027041e-06,0.8333333333333334,0.9312406576980568
270,0.0002740850000009232,0.8333333333333334,0.9312406576980568
271,6.570000010697186e-06,0.8333333333333334,0.9312406576980568
272,8.349999802703678e-07,0.8333333333333334,0.9312406576980568
273,6.759999848782172e-07,0.8333333333333334,0.9312406576980568
274,8.400000126584928e-07,0.8333333333333334,0.9312406576980568
275,7.419999974445091e-07,0.8333333333333334,0.9312406576980568
276,1.0580000093796116e-06,0.8333333333333334,0.9312406576980568
277,7.260000245423726e-07,0.8333333333333334,0.9312406576980568
278,7.550000020728476e-07,0.8333333333333334,0.9312406576980568
279,7.429999868691084e-07,0.8333333333333334,0.9312406576980568
280,6.889999610848463e-07,0.8333333333333334,0.9312406576980568
281,1.254000039807579e-06,0.8333333333333334,0.9312406576980568
282,0.000285834999999679,0.8333333333333334,0.9312406576980568
283,4.515999961540729e-06,0.8333333333333334,0.9312406576980568
284,7.230000278468651e-07,0.8333333333333334,0.9312406576980568
285,8.579999928315374e-07,0.8333333333333334,0.9312406576980568
286,6.829999961155409e-07,0.8333333333333334,0.9312406576980568
287,7.330000073579868e-07,0.8333333333333334,0.9312406576980568
288,6.599999835543713e-07,0.8333333333333334,0.9312406576980568
289,6.680000126380037e-07,0.8333333333333334,0.9312406576980568
290,9.230000159732299e-07,0.8333333333333334,0.9312406576980568
291,7.13999980916924e-07,0.8333333333333334,0.9312406576980568
292,7.300000106624793e-07,0.8333333333333334,0.9312406576980568
293,6.629999802498787e-07,0.8333333333333334,0.9312406576980568
294,1.123000032521304e-06,0.8333333333333334,0.9312406576980568
295,0.0002769879999959812,0.8333333333333334,0.9312406576980568
296,3.3079999752771982e-06,0.8333333333333334,0.9312406576980568
297,7.590000166146638e-07,0.8333333333333334,0.9312406576980568
298,6.710000093335111e-07,0.8333333333333334,0.9312406576980568
299,7.159999597661226e-07,0.8333333333333334,0.9312406576980568
300,6.930000324700814e-07,0.8333333333333334,0.9312406576980568
301,8.189999789465219e-07,0.8333333333333334,0.9312406576980568
302,7.270000139669719e-07,0.8333333333333334,0.9312406576980568
303,6.159999941246497e-07,0.8333333333333334,0.9312406576980568
304,6.380000172612199e-07,0.8333333333333334,0.9312406576980568
305,6.139999868537416e-07,0.8333333333333334,0.9312406576980568
306,6.06000014613528e-07,0.8333333333333334,0.9312406576980568
307,1.0299999928520265e-06,0.8333333333333334,0.9312406576980568
308,0.0002815459999965242,0.8333333333333334,0.9312406576980568
309,2.128000005541253e-06,0.8333333333333334,0.9312406576980568
310,7.369999934780935e-07,0.8333333333333334,0.9312406576980568
311,6.270000199037895e-07,0.8333333333333334,0.9312406576980568
312,6.229999769402639e-07,0.8333333333333334,0.9312406576980568
313,6.190000192418665e-07,0.8333333333333334,0.9312406576980568
314,6.150000047000503e-07,0.8333333333333334,0.9312406576980568
315,6.24999984211172e-07,0.8333333333333334,0.9312406576980568
316,6.900000073528645e-07,0.8333333333333334,0.9312406576980568
317,6.450000000768341e-07,0.8333333333333334,0.9312406576980568
318,6.399999961104186e-07,0.8333333333333334,0.9312406576980568
319,6.339999742976943e-07,0.8333333333333334,0.9312406576980568
320,8.470000238958164e-07,0.8333333333333334,0.9312406576980568
321,0.0002748320000023341,0.8333333333333334,0.9312406576980568
322,2.0180000035452395e-06,0.8333333333333334,0.9312406576980568
323,7.490000086818327e-07,0.8333333333333334,0.9312406576980568
324,6.369999709932017e-07,0.8333333333333334,0.9312406576980568
325,6.390000066858192e-07,0.8333333333333334,0.9312406576980568
326,6.520000113141577e-07,0.8333333333333334,0.9312406576980568
327,6.22000015937374e-07,0.8333333333333334,0.9312406576980568
328,6.219999590939551e-07,0.8333333333333334,0.9312406576980568
329,6.390000066858192e-07,0.8333333333333334,0.9312406576980568
330,6.190000192418665e-07,0.8333333333333334,0.9312406576980568
331,6.16999983549249e-07,0.8333333333333334,0.9312406576980568
332,6.170000119709584e-07,0.8333333333333334,0.9312406576980568
333,9.990000080506434e-07,0.8333333333333334,0.9312406576980568
334,0.00028382299998952476,0.8333333333333334,0.9312406576980568
335,2.037000001564593e-06,0.8333333333333334,0.9312406576980568
336,6.930000040483719e-07,0.8333333333333334,0.9312406576980568
337,6.440000106522348e-07,0.8333333333333334,0.9312406576980568
338,6.399999961104186e-07,0.8333333333333334,0.9312406576980568
339,6.289999703312787e-07,0.8333333333333334,0.9312406576980568
340,9.310000166351529e-07,0.8333333333333334,0.9312406576980568
341,6.380000172612199e-07,0.8333333333333334,0.9312406576980568
342,6.450000000768341e-07,0.8333333333333334,0.9312406576980568
343,6.529999723170476e-07,0.8333333333333334,0.9312406576980568
344,6.470000073477422e-07,0.8333333333333334,0.9312406576980568
345,7.720000212430023e-07,0.8333333333333334,0.9312406576980568
346,9.759999670677644e-07,0.8333333333333334,0.9312406576980568
347,0.0002866870000275412,0.8333333333333334,0.9312406576980568
348,2.059999985704053e-06,0.8333333333333334,0.9312406576980568
349,6.729999881827098e-07,0.8333333333333334,0.9312406576980568
